ле0000000008                            3700225602436000010013,6802025  0
ле0000000008                            5202518001042000010003,0502025  0
ле0000000008                            5202888221255000010007,9102025  0
ле0000000008                            5206355007748000010013,8702025  0
ле0000000008                            3282770204681000010012,7402025  0
ле0000000008                            3282770073126000010011,1302025  0
ле0000000008                            3282770152371000010009,7002025  0
ле0000000008                            3337875597180000010006,8402025  0
ле0000000008               023280802    2800232808027000010002,6202025  0
ле0000000008                            5702071389262000010013,4302025  0
ле0000000008                            5200116289497000010016,1302025  0
ле0000000008                            5206680000834000010007,2502025  0
ле0000000008                            5206680000803000010007,1002025  0
ле0000000008                            5391520944796000010009,8502025  0
ле0000000008                            5206938002207000010008,0202025  0
ле0000000008                            8001841906850000010015,5302025  0
