ле0000007812                            5202888281105000010004,6002023  0
ле0000007812                            5201279081614000010009,0602023  0
ле0000007812                            5201279004026000010003,2502023  0
ле0000007812                            5201279049607000010007,0402023  0
ле0000007812                            5201279080815000010007,5502023  0
ле0000007812                            3577056017964000010003,8702023  0
ле0000007812                            5202888228469000010007,9802023  0
ле0000007812                            5202888331015000010007,8502023  0
ле0000007812                            5203069108143000010007,5902023  0
ле0000007812                            5055148403508000010019,7002023  0
ле0000007812                            3337875816809000010006,7202023  0
ле0000007812                            5206469008563000010006,7402023  0
ле0000007812                            5205122002849000010006,2002023  0
ле0000007812                            5205122002627000010007,1502023  0
ле0000007812                            5213010811237000010006,4002023  0
ле0000007812                            3282770037029000010010,2302023  0
ле0000007812                            5202888331008000010007,8502023  0
ле0000007812                            5203069079313000010013,5202023  0
ле0000007812                            7028156630219000010011,9802023  0
ле0000007812                            5054563116918000010005,7002023  0
ле0000007812               319400103    2803194001031000010004,8202023  0
ле0000007812                            5200312244009000010004,8002023  0
