ле0000007906                            3282770153170000010025,7102023  0
ле0000007906                            3577056019708000010003,7302023  0
ле0000007906                            140307153822 000010006,5202023  0
ле0000007906                            3282770209495000010008,7102023  0
ле0000007906                            3522930001386000010030,5002023  0
ле0000007906                            3522930003151000010010,0002023  0
ле0000007906                            3592610000329000010007,5202023  0
ле0000007906                            5202888105517000010011,9802023  0
ле0000007906                            5205152008866000010005,7002023  0
ле0000007906                            8032956140419000010003,2002023  0
ле0000007906                            3337871324629000010009,4302023  0
