ле0000008694                            3577056025624000010004,3302024  0
ле0000008694                            5202888105005000010010,1402024  0
ле0000008694                            5200321013634000010017,0302024  0
ле0000008694                            2400000720690000010003,8602024  0
ле0000008694                            2400000449737000010004,1002024  0
ле0000008694                            3522930001386000010030,5002024  0
ле0000008694                            882381060213 000010043,8302024  0
ле0000008694               023280202    2800232802025000010001,7802024  0
ле0000008694                            3577056006883000010007,7602024  0
ле0000008694                            5205152002017000010003,7002024  0
ле0000008694               205650403    2802056504031000010009,0502024  0
ле0000008694               226730106    2802267301061000010005,4902024  0
ле0000008694               309130203    2803091302033000010009,6602024  0
