ле0000008972                            3282770209495000010008,9402024  0
ле0000008972                            0300656144067000010008,0002024  0
ле0000008972                            3830070472318000010007,2502024  0
ле0000008972                            5202518005804000010001,6002024  0
ле0000008972                            3522930003090000010010,0002024  0
ле0000008972                            3337875863377000010012,2702024  0
ле0000008972                            733739038753 000010041,0502024  0
ле0000008972                            8006540458563000010002,9902024  0
ле0000008972                            5201100645039000010014,0302024  0
ле0000008972                            5200321011135000010009,5002024  0
ле0000008972               241070101    2802410701014000010004,2802024  0
