ле0000007831               248900301    2802489003019000020003,3702023  0
ле0000007831               248900201    2802489002012000020006,0702023  0
ле0000007831               033250501    2800332505017000040001,6002023  0
ле0000007831               250700101    2802507001010000020002,9402023  0
ле0000007831               112200202    2801122002020000010002,3602023  0
ле0000007831               112200401    2801122004017000010003,5802023  0
ле0000007831               226430102    2802264301026000060003,3502023  0
ле0000007831               091930301    2800919303012000010003,9802023  0
ле000000783110.33389                    1417         000010001,9002023F 0
ле0000007831               023280802    2800232808027000100002,1002023  0
ле0000007831               023280202    2800232802025000100001,4002023  0
ле0000007831               023280101    2800232801011000200001,4002023  0
ле0000007831               294660205    2802946602052000010005,6602023  0
ле0000007831               269530101    2802695301015000020004,8002023  0
ле0000007831               241050101    2802410501010000010006,1802023  0
ле0000007831               224810502    2802248105022000020002,8002023  0
ле0000007831               290590103    2802905901035000010006,3002023  0
ле0000007831               109820302    2801098203025000020007,9302023  0
ле0000007831               058670301    2800586703016000020004,3602023  0
ле0000007831               321490201    2803214902010000020004,0002023  0
ле0000007831               258710202    2802587102027000010006,7902023  0
ле0000007831               230730203    2802307302034000020005,0802023  0
ле0000007831               005530901    2800055309015000100004,8002023  0
ле0000007831               259670107    2802596701075000040003,8802023  0
ле0000007831               289170205    2802891702050000010015,8702023  0
ле0000007831               260210101    2802602101011000010001,8202023  0
ле0000007831               309130203    2803091302033000010009,6602023  0
ле0000007831               292630102    2802926301029000010045,7702023  0
ле0000007831               209910302    2802099103024000020006,1302023  0
ле0000007831               231770101    2802317701018000030004,6302023  0
ле0000007831               311200303    2803112003031000010012,6902023  0
ле0000007831               192551701    2801925517011000200000,8502023  0
ле0000007831               222650301    2802226503017000010002,0002023  0
ле0000007831               027320703    2800273207032000010006,5002023  0
ле0000007831               039560101    2800395601015000010002,5902023  0
ле0000007831               239220101    2802392201014000040003,9002023  0
ле0000007831               300050103    2803000501038000010033,5402023  0
ле0000007831               069770201    2800697702014000020002,2302023  0
ле0000007831               272560101    2802725601016000010003,1002023  0
ле0000007831               196500305    2801965003055000020005,6002023  0
ле0000007831               242250101    2802422501015000040001,4602023  0
ле0000007831               306540102    2803065401021000010026,3602023  0
ле000000783110.35652                    5213001490007000010009,7002023F 0
