ле0000008410                            3574660258882000010004,1802023  0
ле0000008410                            5205152011460000010002,7802023  0
ле0000008410                            5054563054975000010003,7102023  0
ле0000008410                            5022339936015000010013,4102023  0
ле0000008410                            5205152005933000010002,3202023  0
ле0000008410                            5205152002338000010006,8002023  0
ле0000008410                            8032956140044000010002,0002023  0
ле0000008410                            5201279049584000010007,6002023  0
ле0000008410                            5201314168300000010008,1802023  0
ле0000008410                            5208052000282000010004,7202023  0
ле0000008410                            5202888102882000010008,8502023  0
ле0000008410                            5055148411480000010005,2502023  0
ле0000008410               321470206    2803214702061000010008,6402023  0
