ле0000009288                            5205152011576000010002,7802024  0
ле0000009288               326750401    2803267504018000010003,4202024  0
ле0000009288                            3577056009501000010003,6102024  0
ле0000009288                            3577056025785000010004,3902024  0
ле0000009288                            5202888281037000010003,6002024  0
ле0000009288                            5205152001942000010007,0502024  0
ле0000009288                            5205152004486000010005,8502024  0
ле0000009288               005531401    2800055314019000010003,6502024  0
ле0000009288               005530901    2800055309015000010005,5402024  0
ле0000009288                            3564300000667000010007,4602024  0
ле0000009288                            5027314505019000010007,8902024  0
ле0000009288               231770101    2802317701018000010005,4902024  0
