ле0000008861                            5207071000010000010013,6502024  0
ле0000008861                            5201279088705000010010,0002024  0
ле0000008861                            5201314168300000010008,1802024  0
ле0000008861                            033984017368 000020026,5502024  0
ле0000008861                            5902658066092000010005,6302024  0
ле0000008861                            5200309851043000010007,3902024  0
ле0000008861                            5213004631599000010015,0002024  0
ле0000008861                            3282770141931000010009,9902024  0
ле0000008861                            3337875597357000010010,1102024  0
ле0000008861                            7028156630219000010013,1902024  0
ле0000008861                            033984017207 000010011,3202024  0
ле0000008861                            5205965180292000010006,8402024  0
