ле0000000077                            5200121030008000010007,5302025  0
ле0000000077                            5206938000364000010005,9002025  0
ле0000000077                            4030571002994000010018,6902025  0
ле0000000077                            5200309851340000010010,4502025  0
ле0000000077                            5206938000265000010008,5002025  0
ле0000000077                            5205152002086000010011,3502025  0
ле0000000077                            5205152001423000010004,8902025  0
ле0000000077                            5206938000272000010006,3702025  0
ле0000000077                            3522930004141000010008,5002025  0
ле0000000077                            3522930002987000010026,6002025  0
ле0000000077                            3522930001881000010030,0002025  0
ле0000000077                            3522930004004000010006,6002025  0
ле0000000077                            5206938000920000010011,8402025  0
ле0000000077                            5202888221187000010010,1002025  0
ле0000000077                            5202888230011000010007,1002025  0
ле0000000077                            5206469008563000010007,4002025  0
ле0000000077                            5206469002288000010006,7002025  0
ле0000000077                            003398401187 000010022,3302025  0
