ле0000000063                            5206355021751000010004,0002025  0
ле0000000063                            5206938000265000010008,5002025  0
ле0000000063                            5203069054778000010009,8602025  0
ле0000000063                            5055148401351000010018,5002025  0
ле0000000063                            5200321014877000010006,5402025  0
ле0000000063                            5200321015249000010007,7402025  0
ле0000000063                            2400000739975000010006,0002025  0
ле0000000063                            5205965107121000010009,5302025  0
ле0000000063                            033984009554 000010016,7002025  0
ле0000000063                            8012992009130000010011,6502025  0
