ле0000007699                            5200415600436000010011,3502022  0
ле0000007699                            5207071000020000020012,4202022  0
ле0000007699                            8032472009399000010008,9302022  0
ле0000007699                            1306201815146000030011,9002022  0
ле0000007699                            5201279010652000010004,6002022  0
ле0000007699                            5201279058814000010002,0502022  0
ле0000007699                            5202518004463000010005,1002022  0
ле0000007699                            3577056001314000010003,3502022  0
ле0000007699                            3577056010781000010003,5502022  0
ле0000007699                            5202888228407000010012,5002022  0
ле0000007699                            5202888230097000010003,8802022  0
ле0000007699                            4013474117255000010006,6402022  0
ле0000007699                            4013474116418000010007,8302022  0
ле0000007699                            5391520942426000010004,7702022  0
ле0000007699                            5702071389262000010011,9502022  0
ле0000007699                            5206469002288000010005,7302022  0
ле0000007699                            5200321011128000010006,5102022  0
ле0000007699                            3337871332310000010013,7302022  0
ле0000007699                            5213004632213000010004,9002022  0
