ле0000007846                            3700225602689000010011,6502023  0
ле0000007846                            3282770037340000010009,9002023  0
ле0000007846                            3282770153101000010028,0002023  0
ле0000007846                            5205396003122000010015,8002023  0
ле0000007846                            3282770148480000010009,8202023  0
ле0000007846                            3577051467030000010006,0202023  0
ле0000007846                            5205122001408000010004,7502023  0
ле0000007846                            5200321009712000010009,5002023  0
ле0000007846                            5201100585366000010006,0702023  0
ле0000007846                            5205965107114000010005,3502023  0
ле0000007846                            5022339570011000010013,7102023  0
ле0000007846                            033984010505 000010014,0102023  0
ле0000007846                            003398401581 000010025,6602023  0
