ле0000008177                            5202518000786000010001,8402023  0
ле0000008177                            5200309851166000010011,9202023  0
ле0000008177                            3282770141320000010009,6402023  0
ле0000008177                            5202888281105000010005,1402023  0
ле0000008177                            5213000521931000010003,6002023  0
ле0000008177                            8470003331180000010017,0202023  0
ле0000008177                            5702071389262000010013,4302023  0
ле0000008177                            4054596535503000010008,5902023  0
ле0000008177               189150902    2801891509027000010001,4402023  0
ле0000008177                            5205122002320000010006,9502023  0
ле0000008177                            033984017368 000010026,5502023  0
ле0000008177               321470206    2803214702061000010008,6402023  0
