ле0000008610                            5201314168195000010018,1202024  0
ле0000008610                            5201314168119000010020,4602024  0
ле0000008610                            5202888281051000010005,0802024  0
ле0000008610                            4015672107311000010044,7402024  0
ле0000008610                            8001841906850000010015,5302024  0
ле0000008610                            5202888331527000010007,3602024  0
ле0000008610                            8470001710529000010018,8202024  0
ле0000008610                            5200312241015000010004,9502024  0
ле0000008610                            5206680000407000010009,7502024  0
ле0000008610                            3282770109337000010011,6902024  0
ле0000008610                            033984017368 000010026,5502024  0
