ле0000009451                            3282770153101000010030,3902025  0
ле0000009451                            5201314168089000010009,3502025  0
ле0000009451                            4021354037555000010007,8002025  0
ле0000009451                            5202888271014000010017,7202025  0
ле0000009451                            5205152001942000010007,0502025  0
ле0000009451                            5054563079534000010002,9302025  0
ле0000009451                            5205122001781000010005,9502025  0
ле0000009451                            5205965180292000010006,8402025  0
ле0000009451                            5201100576548000010008,9902025  0
ле0000009451               231770101    2802317701018000010005,5902025  0
