ле0000009237               250700101    2802507001010000010002,9402024  0
ле0000009237                            5201314168256000010014,0302024  0
ле0000009237                            3663555001457000010004,9102024  0
ле0000009237                            5206938000258000010006,7302024  0
ле0000009237                            5206938000265000010008,5002024  0
ле0000009237               023280603    2800232806030000010003,0002024  0
ле0000009237                            5205152001423000010004,8902024  0
ле0000009237                            5055148403508000010020,1302024  0
ле0000009237                            5205122002368000010005,3502024  0
ле0000009237                            5206680000834000010007,2502024  0
