ле0000000014                            5200415600566000010008,9002025  0
ле0000000014                            5200309851166000010011,9202025  0
ле0000000014                            3282770148046000010011,6902025  0
ле0000000014                            3573994006596000010013,4002025  0
ле0000000014                            5202888102936000010010,8202025  0
ле0000000014                            5205152020646000010007,0502025  0
ле0000000014                            094420381    000010006,6902025  0
ле0000000014                            5203069054594000010009,8602025  0
ле0000000014                            5203069054761000010009,8602025  0
ле0000000014                            5702071505785000010004,0902025  0
ле0000000014                            4210201218197000010014,8702025  0
ле0000000014                            8012992009123000010011,7402025  0
ле0000000014                            5206805632001000010013,5002025  0
ле0000000014                            3433425000657000010011,7002025  0
