ле0000009276                            3700225602436000010013,6802024  0
ле0000009276                            5206856000071000010013,7002024  0
ле0000009276                            5206938000258000010006,7302024  0
ле0000009276                            3577056019715000010002,8302024  0
ле0000009276                            5202888106200000010014,1202024  0
ле0000009276                            5202888105494000010010,6202024  0
ле0000009276                            3337875816809000010007,3002024  0
ле0000009276                            5702071389262000010013,4302024  0
ле0000009276                            5200312241176000010004,9502024  0
ле0000009276                            3282779401517000010013,6702024  0
ле0000009276                            5205122001798000010005,4002024  0
ле0000009276                            3564300000667000010007,4602024  0
ле0000009276                            033984033177 000010021,4802024  0
ле0000009276                            3662042002458000010014,0002024  0
ле0000009276                            5203622265788000010010,6302024  0
ле0000009276                            8001841906850000010015,5302024  0
