ле0000009159                            5202518005804000010001,6002024  0
ле0000009159                            5202518000700000010001,7002024  0
ле0000009159                            5202518001011000010001,8002024  0
ле0000009159                            5202888102158000010017,5502024  0
ле0000009159                            5205152002086000010011,3502024  0
ле0000009159                            5205152003052000010014,4502024  0
ле0000009159                            5205152004950000010006,7202024  0
ле0000009159                            5205152011460000010002,7802024  0
ле0000009159                            5205152003397000010004,3002024  0
ле0000009159                            5400951990026000010009,8502024  0
ле0000009159                            3282770024104000010010,0802024  0
ле0000009159                            5203069054556000010009,5002024  0
ле0000009159                            5055148408107000010024,6502024  0
ле0000009159                            5055148411480000010005,3502024  0
ле0000009159                            3337875578486000010011,6902024  0
ле0000009159                            4210201421122000010058,8202024  0
ле0000009159                            4210201421221000010058,8202024  0
ле0000009159                            3282779340786000010006,9502024  0
ле0000009159                            5200346210025000010007,5202024  0
ле0000009159                            3282770148763000010008,4702024  0
ле0000009159                            5019781015153000010024,5002024  0
ле0000009159                            4719003344269000010035,7002024  0
ле0000009159                            5200321015287000010010,4802024  0
ле0000009159                            5010058089792000010010,8402024  0
