ле0000007993                            5200309851043000010006,6902023  0
ле0000007993                            3577056019623000010004,7502023  0
ле0000007993                            4021354031010000010005,2502023  0
ле0000007993                            5205122000432000020004,7502023  0
ле0000007993                            3577056021916000010007,4602023  0
ле0000007993                            4104480462672000010004,4002023  0
ле0000007993                            3337875757614000010013,7302023  0
ле0000007993                            5200120390011000010008,2702023  0
ле0000007993                            813822011105 000010007,1002023  0
ле0000007993                            5201279049669000010008,2002023  0
ле0000007993                            4021354007558000010006,5002023  0
ле0000007993                            5205152000037000010004,2002023  0
ле0000007993                            4104480469220000010003,5002023  0
ле0000007993               259670107    2802596701075000010004,0402023  0
