ле0000008102                            4021354031584000010006,9002023  0
ле0000008102                            5202888228377000010010,3402023  0
ле0000008102                            3337875816847000010010,6902023  0
ле0000008102                            3577056019623000010004,7502023  0
ле0000008102                            5202888271021000010018,3402023  0
ле0000008102                            5202888281068000010003,9602023  0
ле0000008102                            5205152002338000010006,8002023  0
ле0000008102                            3337875546409000010013,3302023  0
ле0000008102                            3337872414084000010010,5202023  0
ле0000008102                            5201100153848000010008,9802023  0
