ле0000009303                            4021354035100000010007,1002024  0
ле0000009303                            1458         000010010,9002024  0
ле0000009303                            3282770037319000010012,5602024  0
ле0000009303                            5202888230035000010007,0902024  0
ле0000009303                            5202888281006000010004,4402024  0
ле0000009303                            5019781000265000010016,1302024  0
ле0000009303                            5205152002000000010003,7002024  0
ле0000009303                            5205152002338000010007,0502024  0
ле0000009303                            4103330017369000010003,8802024  0
ле0000009303                            0033984017108000010013,7102024  0
ле0000009303               052060103    2800520601033000030006,6502024  0
