ле0000009066                            0501130950691000010007,8002024  0
ле0000009066                            5205152002086000010011,3502024  0
ле0000009066                            5205152004950000010006,7202024  0
ле0000009066                            5205122000647000010005,3502024  0
ле0000009066                            8058090003496000010002,9802024  0
ле0000009066                            1458         000010010,9002024  0
ле0000009066                            5202888221170000010006,1902024  0
ле0000009066                            4013474117125000010007,7302024  0
ле0000009066               206820305    2802068203052000010004,4002024  0
ле0000009066               309130303    2803091303030000010013,6102024  0
ле0000009066               226730106    2802267301061000010005,4902024  0
