ле0000009280                            5903999603786000010008,5002024  0
ле0000009280                            5011321914759000010010,1502024  0
ле0000009280                            5054563033338000010004,1602024  0
ле0000009280                            7611841701464000010006,2702024  0
ле0000009280                            8032956140112000010001,6502024  0
ле0000009280                            0033984033160000010013,1102024  0
ле0000009280               321470206    2803214702061000020008,8902024  0
ле0000009280                            7070866013462000010013,1902024  0
ле0000009280                            3282770037340000010012,2702024  0
ле0000009280                            5205122000555000010004,7502024  0
ле0000009280                            5202888100512000010012,6102024  0
ле0000009280                            5019781055883000010009,2602024  0
ле0000009280                            5213000521832000010005,4002024  0
ле0000009280                            5205122002856000010004,7002024  0
ле0000009280                            3585555020507000010005,9102024  0
ле0000009280                            8006540795842000010009,5602024  0
