ле0000009263                            5055148400507000010022,3902024  0
ле0000009263                            8032472009382000010011,1502024  0
ле0000009263                            5206355026855000010003,5502024  0
ле0000009263                            5205152015154000010005,0802024  0
ле0000009263                            8032956140211000010002,1502024  0
ле0000009263                            8032956140112000010001,6502024  0
ле0000009263                            003398401051 000010025,9602024  0
ле0000009263                            5054563033338000010004,1602024  0
ле0000009263                            5206938000265000010008,5002024  0
ле0000009263                            5202888281037000010003,6002024  0
ле0000009263                            8470003854504000010008,3202024  0
ле0000009263                            5205152008293000010007,6002024  0
ле0000009263                            3282770200898000010009,3502024  0
ле0000009263                            3337875816847000010011,6902024  0
ле0000009263                            733739022004 000010025,4502024  0
ле0000009263                            4210201421122000010058,8202024  0
ле0000009263                            4210201421221000010058,8202024  0
ле0000009263                            4210201142270000010007,2602024  0
ле0000009263                            5206281200367000010007,3802024  0
ле0000009263                            5203622093824000010011,8202024  0
