ле0000007818                            3337875660570000010024,2502023  0
ле0000007818                            8054382996514000010008,5502023  0
ле0000007818                            3574660258264000010003,7302023  0
ле0000007818                            5200120390073000010023,2002023  0
ле0000007818                            733739032553 000010009,5502023  0
ле0000007818                            3564300000650000010006,6802023  0
ле0000007818                            3564300000667000010006,6802023  0
ле0000007818                            3564300001046000010006,8602023  0
ле0000007818                            5414963027724000010008,9602023  0
ле0000007818                            3435170190003000010003,3002023  0
ле0000007818                            5201100604913000010005,7602023  0
ле0000007818               231770101    2802317701018000010004,6302023  0
ле0000007818                            033984017207 000010010,1302023  0
ле0000007818                            0033984033160000010011,3202023  0
ле0000007818                            5213007120229000010005,9702023  0
ле0000007818               239220101    2802392201014000010003,9002023  0
ле0000007818                            3337875563000000010010,5202023  0
