ле0000007918                            5011321914834000010005,9702023  0
ле0000007918                            4021354031065000010007,7002023  0
ле0000007918               207671102    2802076711020000100001,2202023  0
ле0000007918                            5201279049652000010008,2002023  0
ле0000007918                            3282770139204000010008,8002023  0
ле0000007918                            3522930001386000010030,5002023  0
ле0000007918                            882381012182 000010070,1302023  0
ле0000007918                            5202888282003000010006,0802023  0
ле0000007918                            4013474116487000010007,8102023  0
ле0000007918                            5055148405793000010026,4002023  0
