ле0000008818                            3282770209419000010013,6702024  0
ле0000008818                            4013474117019000010008,0302024  0
ле0000008818                            5200321011135000010009,5002024  0
ле0000008818                            3282770073126000010011,1302024  0
ле0000008818                            4719003344269000010035,0002024  0
ле0000008818                            3592610001364000010006,6102024  0
ле0000008818                            5205152008613000010007,0002024  0
ле0000008818                            5205152001997000010003,7002024  0
ле0000008818                            5205152015031000010002,8002024  0
ле0000008818                            5055148401351000010018,5002024  0
ле0000008818                            5205965107121000010009,5302024  0
