ле0000008594                            5055148401931000010008,7502024  0
ле0000008594                            5055148400309000010011,8802024  0
ле0000008594                            5205152004547000010011,2002024  0
ле0000008594                            5055148411480000010005,2502024  0
ле0000008594                            5055148410032000010011,1802024  0
ле0000008594                            5205122002320000010007,1502024  0
ле0000008594                            5202888227110000010009,7902024  0
ле0000008594                            5202888281068000010003,9602024  0
ле0000008594                            5391520947612000010004,5402024  0
ле0000008594                            5055148405588000010009,7502024  0
ле0000008594                            5055148401122000010016,7802024  0
ле0000008594                            8717344390415000010009,9502024  0
ле0000008594                            3337875816847000010011,6902024  0
ле0000008594                            5206469002134000010006,5702024  0
ле0000008594                            5200321011128000010008,9002024  0
ле0000008594                            5206805298269000010003,9002024  0
