ле0000008477                            5207071000020000020012,9502023  0
ле0000008477                            3282770037388000010008,8202023  0
ле0000008477                            5202888320095000010011,7002023  0
ле0000008477                            5204799030162000010011,0502023  0
ле0000008477                            4013474116548000010017,6902023  0
ле0000008477                            5205152016946000010008,2502023  0
ле0000008477                            3282779352277000010006,9902023  0
ле0000008477                            5205122003624000010011,3502023  0
ле0000008477                            5200321011128000010008,9002023  0
ле0000008477                            5027314502544000010019,1802023  0
ле0000008477                            5206938000272000010006,0702023  0
ле0000008477                            3337875583589000010021,9102023  0
ле0000008477                            3337875694469000010026,3002023  0
ле0000008477                            5021265221905000010016,4902023  0
