ле0000007621                            5201279049669000010007,4802022  0
ле0000007621                            3337871324001000010006,4902022  0
ле0000007621                            5202888221187000010009,5502022  0
ле0000007621                            3282770141320000010009,0602022  0
ле0000007621                            3337875731409000010012,7402022  0
ле0000007621                            5702071389262000010011,9502022  0
ле0000007621                            5205122002320000010006,9502022  0
ле0000007621                            5205152002338000010006,6202022  0
ле0000007621                            3282770108965000010010,5002022  0
ле0000007621                            5201279049652000010007,8002022  0
ле0000007621                            3282770207828000010009,3002022  0
ле0000007621                            4021354030037000010003,2402022  0
ле0000007621                            5206609300809000010004,9002022  0
ле0000007621                            5201279092436000010007,5602022  0
