ле0000008078                            5201279067434000010009,9002023  0
ле0000008078                            5201279010652000010004,8502023  0
ле0000008078                            3282770072655000010014,1002023  0
ле0000008078                            3282770112702000010013,5002023  0
ле0000008078                            5202888271045000010024,1702023  0
ле0000008078                            5202888221187000010010,1002023  0
ле0000008078                            5202888281068000010003,9602023  0
ле0000008078                            3337875549493000010011,1002023  0
ле0000008078                            3337872412516000010010,5202023  0
ле0000008078                            3337875777797000010010,8102023  0
ле0000008078                            5200309851029000010003,9402023  0
ле0000008078                            3522930002611000010018,0002023  0
ле0000008078                            5413895400148000010009,2602023  0
ле0000008078               207671002    2802076710023000010003,9502023  0
ле0000008078               207670601    2802076706019000010003,4202023  0
ле0000008078               093361003    2800933610035000010002,6002023  0
ле0000008078                            5201279008192000010002,2002023  0
ле0000008078                            5201279008215000010002,2002023  0
ле0000008078                            3830070472318000010007,2502023  0
ле0000008078                            5206856000071000010013,7002023  0
ле0000008078                            3522930002536000010017,2502023  0
ле0000008078                            3337875743563000010008,4702023  0
ле0000008078                            3401344340666000010011,9002023  0
ле0000008078               226430102    2802264301026000010003,5502023  0
ле0000008078               023280802    2800232808027000010002,1002023  0
ле0000008078               289640201    2802896402016000010017,4502023  0
ле0000008078                            4021354036510000010007,7002023  0
ле0000008078                            4013474116159000010005,4502023  0
ле0000008078                            4719003342821000010048,0002023  0
ле0000008078                            5200120390011000010008,2702023  0
ле0000008078                            3282779352277000010006,9902023  0
ле0000008078               005531301    2800055313012000010003,4802023  0
ле0000008078               005531401    2800055314019000010003,4802023  0
ле0000008078               319400103    2803194001031000010005,1102023  0
ле0000008078                            5391520949708000010011,8902023  0
ле0000008078                            5205122002627000010007,1502023  0
ле0000008078                            5203069054600000010009,2602023  0
ле0000008078                            3282770203578000010015,3102023  0
ле0000008078                            4103040106926000010008,5402023  0
ле0000008078                            8001841906829000010009,5602023  0
