ле0000009082                            3564300000667000010007,4602024  0
ле0000009082                            5206355024325000010002,2602024  0
ле0000009082                            5200309851012000010006,5602024  0
ле0000009082                            5011321914834000010005,9702024  0
ле0000009082               022830802    2800228308029000010004,7102024  0
ле0000009082                            3337872411991000010012,0002024  0
ле0000009082                            5200321014877000010006,5402024  0
ле0000009082                            5205965116079000010022,6702024  0
ле0000009082                            5207071000143000010016,6902024  0
ле0000009082                            8001841906850000010015,5302024  0
