ле0000008560                            3337875537315000010012,5602024  0
ле0000008560                            3337875578486000010011,6902024  0
ле0000008560                            5206355027654000010004,0002024  0
ле0000008560                            3337872411991000020012,0002024  0
ле0000008560                            5206355021775000010004,0002024  0
ле0000008560                            3663555005394000010008,4002024  0
ле0000008560               023280802    2800232808027000010002,4102024  0
ле0000008560                            5205152003410000010004,3002024  0
ле0000008560                            5206609300816000010006,7502024  0
ле0000008560                            4103040138118000010009,6502024  0
ле0000008560                            033984032095 000010008,9302024  0
ле0000008560                            8012992009147000010006,9402024  0
