ле0000009145                            5200000011159000010004,1202024  0
ле0000009145                            5054563156808000010010,5702024  0
ле0000009145                            5054563126795000010010,5702024  0
ле0000009145               125580102    2801255801026000010014,8602024  0
ле0000009145                            5202888228452000010012,4202024  0
ле0000009145                            5202888230097000010003,8902024  0
ле0000009145                            5205152001423000010004,8902024  0
ле0000009145                            5201314047353000010004,7202024  0
ле0000009145               200920102    2802009201024000010002,9102024  0
ле0000009145                            5027314502537000010011,4102024  0
