ле0000008617                            5202888228384000010011,5002024  0
ле0000008617                            5202888281099000010005,4602024  0
ле0000008617                            847000165853 000010018,2502024  0
ле0000008617                            3337875816847000010011,6902024  0
ле0000008617                            7070866027674000010011,2302024  0
ле0000008617                            5206469008457000010003,8802024  0
ле0000008617                            5206469010245000010005,3702024  0
ле0000008617                            5027314502544000010019,1802024  0
ле0000008617                            5011025014007000010005,7502024  0
ле0000008617                            8012992009147000010006,9402024  0
ле0000008617                            8012992009130000010011,4702024  0
