ле0000008055                            5202888228476000010005,9902023  0
ле0000008055                            0501130950691000010007,1502023  0
ле0000008055                            3337875583626000010024,5402023  0
ле0000008055                            3433422401907000010010,5202023  0
ле0000008055                            3282770209488000010012,5602023  0
ле0000008055                            5200309851043000010006,9002023  0
ле0000008055                            3282770148046000010011,2202023  0
ле0000008055               030410105    2800304101056000060004,9802023  0
ле0000008055                            5202888281099000010005,4602023  0
ле0000008055                            5055148413248000010006,5302023  0
