ле0000008017                            5201279049638000010008,2002023  0
ле0000008017                            5019781030750000010011,8302023  0
ле0000008017                            733739047540 000010035,1502023  0
ле0000008017                            5206469004657000010006,5702023  0
ле0000008017                            3522930003380000010014,2002023  0
ле0000008017                            7611841701464000010005,9702023  0
ле0000008017                            5202888100512000010012,6102023  0
ле0000008017                            5019781022519000010015,5302023  0
ле0000008017                            5055148400002000010014,6702023  0
ле0000008017                            5000453119934000010011,3502023  0
ле0000008017                            5054563050427000010003,3102023  0
ле0000008017                            5213006870606000010009,2602023  0
ле0000008017                            5021265220076000010009,5502023  0
ле0000008017               321470106    2803214701064000010005,8702023  0
