ле0000000191                            3564300000667000010007,5202025  0
ле0000000191                            5205152008613000010007,0002025  0
ле0000000191                            5205152004523000010011,5002025  0
ле0000000191                            033984017207 000010011,3202025  0
ле0000000191                            3663555001457000010004,9802025  0
ле0000000191                            3574660258929000010004,5802025  0
ле0000000191                            3337875816847000010012,2702025  0
ле0000000191                            3337875863377000010012,2702025  0
ле0000000191                            5200116280067000010015,6502025  0
ле0000000191                            5206469008563000010007,4002025  0
