ле0000007692                            3282770140453000010008,0602022  0
ле0000007692                            3282770139082000010009,2302022  0
ле0000007692                            5702071389262000010011,9502022  0
ле0000007692                            5200120390073000010022,2002022  0
ле0000007692                            3282770147063000010019,2802022  0
ле0000007692                            8032472009399000020008,9302022  0
ле0000007692                            5200000011159000010004,1202022  0
ле0000007692                            5201279049607000010006,4102022  0
ле0000007692                            5201279049652000010008,2002022  0
ле0000007692                            5201279049645000010007,8002022  0
ле0000007692                            3282770208788000010013,2002022  0
ле0000007692                            5205122001231000010003,5502022  0
ле0000007692               226430101    2802264301019000100002,8102022  0
ле0000007692                            3577056009587000010003,1302022  0
ле0000007692                            3577056009570000010003,1302022  0
ле0000007692                            3282770002737000010008,6502022  0
ле0000007692                            8032956140297000010002,3002022  0
ле0000007692                            8032956140044000010001,8502022  0
ле0000007692                            7028156630219000010011,9802022  0
ле0000007692                            5201279092245000010007,5602022  0
