ле0000009041               023280802    2800232808027000010002,5202024  0
ле0000009041               023280202    2800232802025000010001,8902024  0
ле0000009041               023280101    2800232801011000010001,7502024  0
ле0000009041                            4021354031584000010007,1502024  0
ле0000009041                            4021354036558000010008,3002024  0
ле0000009041                            5205152001423000010004,8902024  0
ле0000009041                            5205152003397000010004,3002024  0
ле0000009041                            5203069013522000010006,8702024  0
ле0000009041                            5055148412876000010011,1702024  0
ле0000009041                            5055148414092000010048,2002024  0
ле0000009041               005530901    2800055309015000010005,5402024  0
ле0000009041                            5205122002306000010007,2002024  0
ле0000009041                            5205965107121000010009,5302024  0
