ле0000007912                            3282770202854000010014,2002023  0
ле0000007912                            5019781030750000010011,8302023  0
ле0000007912                            5202888105494000010010,6202023  0
ле0000007912                            5205152003397000010004,3002023  0
ле0000007912                            00955905     000010003,4002023  0
ле0000007912                            4013474103548000010007,9202023  0
ле0000007912                            5019781026043000010021,5102023  0
ле0000007912                            4103040107312000010006,5702023  0
ле0000007912                            3282770209440000010009,7002023  0
ле0000007912                            4021354031065000010007,7002023  0
ле0000007912                            5205152003144000010010,5702023  0
ле0000007912                            733739016508 000010014,3502023  0
ле0000007912               206820305    2802068203052000010003,7402023  0
ле0000007912                            3564300001039000010007,4602023  0
ле0000007912                            5027314502544000010018,1602023  0
ле0000007912                            033984007000 000010014,3102023  0
ле0000007912               245530301    2802455303013000010005,5302023  0
