ле0000007926                            5204799010935000010013,9802023  0
ле0000007926                            8032956143571000020004,9002023  0
ле0000007926               224270102    2802242701022000010004,5002023  0
ле0000007926                            3522930003151000010010,0002023  0
ле0000007926                            5205152000303000010006,8002023  0
ле0000007926                            5205152000105000010002,7102023  0
ле0000007926                            5205152000037000010004,2002023  0
ле0000007926                            733739032553 000010009,5502023  0
ле0000007926                            733739016508 000010014,3502023  0
ле0000007926               189151803    2801891518036000010001,9302023  0
ле0000007926               259670107    2802596701075000010004,0402023  0
ле0000007926                            5027314502544000010018,1602023  0
ле0000007926                            5022339814016000010011,3202023  0
ле0000007926                            3662042002458000010012,0002023  0
